LOCALDATE (BEIJING),SITE,PAINS (HPA),QNH AERODROME (HPA),ST,QFE R06 (HPA),ST,QFE R24 (HPA),ST,QFF AERODROME (HPA),TREND,TENDENCY,TEMP (°C),RH (%),DEWPOINT (°C),TU DATA
2020/3/12 14:12:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.12,-2.9,6,19.6,37,4.66,  19.6    37 DDC2
2020/3/12 14:13:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.12,-2.9,6,19.6,38,5.04,  19.6    38 CDFC
2020/3/12 14:14:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.12,-2.9,6,19.6,38,5.04,  19.6    38 CDFC
2020/3/12 14:15:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.12,-2.8,6,19.5,37,4.57,  19.5    37 15B7
2020/3/12 14:16:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.11,-2.8,6,19.5,38,4.95,  19.5    38 0589
2020/3/12 14:17:00,R06,1013.5,1015.04, ,1013.48, ,1013.64, ,1015.02,-2.8,6,19.5,38,4.95,  19.5    38 0589
2020/3/12 14:18:00,R06,1013.5,1015.04, ,1013.48, ,1013.64, ,1015.02,-2.8,6,19.5,38,4.95,  19.5    38 0589
2020/3/12 14:19:00,R06,1013.5,1015.04, ,1013.48, ,1013.64, ,1015.02,-2.8,6,19.6,38,5.04,  19.6    38 CDFC
2020/3/12 14:20:00,R06,1013.5,1015.04, ,1013.48, ,1013.64, ,1015.02,-2.8,6,19.5,38,4.95,  19.5    38 0589
2020/3/12 14:21:00,R06,1013.4,1014.94, ,1013.38, ,1013.54, ,1014.92,-2.8,6,19.6,39,5.41,  19.6    39 FECD
2020/3/12 14:22:00,R06,1013.4,1014.94, ,1013.38, ,1013.54, ,1014.92,-2.8,6,19.6,39,5.41,  19.6    39 FECD
2020/3/12 14:23:00,R06,1013.4,1014.94, ,1013.38, ,1013.54, ,1014.91,-2.8,6,19.7,39,5.5,  19.7    39 B91E
2020/3/12 14:24:00,R06,1013.4,1014.94, ,1013.38, ,1013.54, ,1014.91,-2.8,6,19.6,37,4.66,  19.6    37 DDC2
2020/3/12 14:25:00,R06,1013.4,1014.94, ,1013.38, ,1013.54, ,1014.91,-2.7,6,19.6,38,5.04,  19.6    38 CDFC
2020/3/12 14:26:00,R06,1013.4,1014.94, ,1013.38, ,1013.54, ,1014.91,-2.7,6,19.6,38,5.04,  19.6    38 CDFC
2020/3/12 14:27:00,R06,1013.4,1014.94, ,1013.38, ,1013.54, ,1014.91,-2.7,6,19.6,38,5.04,  19.6    38 CDFC
2020/3/12 14:28:00,R06,1013.4,1014.94, ,1013.38, ,1013.54, ,1014.91,-2.7,6,19.5,38,4.95,  19.5    38 0589
2020/3/12 14:29:00,R06,1013.4,1014.94, ,1013.38, ,1013.54, ,1014.92,-2.7,6,19.5,38,4.95,  19.5    38 0589
2020/3/12 14:30:00,R06,1013.4,1014.94, ,1013.38, ,1013.54, ,1014.92,-2.7,6,19.5,38,4.95,  19.5    38 0589
2020/3/12 14:31:00,R06,1013.4,1014.94, ,1013.38, ,1013.54, ,1014.92,-2.7,6,19.5,38,4.95,  19.5    38 0589
2020/3/12 14:32:00,R06,1013.4,1014.94, ,1013.38, ,1013.54, ,1014.92,-2.7,6,19.5,38,4.95,  19.5    38 0589
2020/3/12 14:33:00,R06,1013.4,1014.94, ,1013.38, ,1013.54, ,1014.92,-2.7,6,19.4,37,4.48,  19.4    37 5264
2020/3/12 14:34:00,R06,1013.4,1014.94, ,1013.38, ,1013.54, ,1014.92,-2.7,6,19.4,38,4.86,  19.4    38 425A
2020/3/12 14:35:00,R06,1013.4,1014.94, ,1013.38, ,1013.54, ,1014.92,-2.6,6,19.4,38,4.86,  19.4    38 425A
2020/3/12 14:36:00,R06,1013.5,1015.04, ,1013.48, ,1013.64, ,1015.02,-2.6,6,19.4,38,4.86,  19.4    38 425A
2020/3/12 14:37:00,R06,1013.5,1015.04, ,1013.48, ,1013.64, ,1015.02,-2.6,6,19.3,38,4.77,  19.3    38 8542
2020/3/12 14:38:00,R06,1013.5,1015.04, ,1013.48, ,1013.64, ,1015.02,-2.6,6,19.3,38,4.77,  19.3    38 8542
2020/3/12 14:39:00,R06,1013.5,1015.04, ,1013.48, ,1013.64, ,1015.02,-2.6,6,19.3,39,5.14,  19.3    39 B673
2020/3/12 14:40:00,R06,1013.5,1015.04, ,1013.48, ,1013.64, ,1015.02,-2.6,6,19.3,39,5.14,  19.3    39 B673
2020/3/12 14:41:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.12,-2.6,6,19.3,39,5.14,  19.3    39 B673
2020/3/12 14:42:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.12,-2.6,6,19.3,38,4.77,  19.3    38 8542
2020/3/12 14:43:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.12,-2.6,6,19.3,39,5.14,  19.3    39 B673
2020/3/12 14:44:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.12,-2.6,6,19.3,39,5.14,  19.3    39 B673
2020/3/12 14:45:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.12,-2.2,6,19.3,39,5.14,  19.3    39 B673
2020/3/12 14:46:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.12,-2.2,6,19.2,38,4.68,  19.2    38 C291
2020/3/12 14:47:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.12,-2.2,6,19.1,37,4.21,  19.1    37 1ADA
2020/3/12 14:48:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.12,-2.2,6,19.1,38,4.59,  19.1    38 0AE4
2020/3/12 14:49:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.12,-2.2,6,19.1,38,4.59,  19.1    38 0AE4
2020/3/12 14:50:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.12,-2.2,6,19.1,37,4.21,  19.1    37 1ADA
2020/3/12 14:51:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.12,-2.2,6,19.2,39,5.05,  19.2    39 F1A0
2020/3/12 14:52:00,R06,1013.5,1015.04, ,1013.48, ,1013.64, ,1015.02,-2.2,6,19.2,39,5.05,  19.2    39 F1A0
2020/3/12 14:53:00,R06,1013.5,1015.04, ,1013.48, ,1013.64, ,1015.02,-2.2,6,19.2,38,4.68,  19.2    38 C291
2020/3/12 14:54:00,R06,1013.5,1015.04, ,1013.48, ,1013.64, ,1015.02,-2.2,6,19.2,38,4.68,  19.2    38 C291
2020/3/12 14:55:00,R06,1013.5,1015.04, ,1013.48, ,1013.64, ,1015.02,-2,6,19.2,40,5.41,  19.2    40 CEA8
2020/3/12 14:56:00,R06,1013.5,1015.04, ,1013.48, ,1013.64, ,1015.02,-2,6,19.2,40,5.41,  19.2    40 CEA8
2020/3/12 14:57:00,R06,1013.4,1014.94, ,1013.38, ,1013.54, ,1014.92,-2,6,19.1,39,4.96,  19.1    39 39D5
2020/3/12 14:58:00,R06,1013.4,1014.94, ,1013.38, ,1013.54, ,1014.92,-2,6,19.1,40,5.32,  19.1    40 06DD
2020/3/12 14:59:00,R06,1013.3,1014.84, ,1013.28, ,1013.44, ,1014.82,-2,6,19.1,40,5.32,  19.1    40 06DD
2020/3/12 15:00:00,R06,1013.2,1014.74, ,1013.18, ,1013.34, ,1014.72,-2,6,19.1,40,5.32,  19.1    40 06DD
2020/3/12 15:01:00,R06,1013.2,1014.74, ,1013.18, ,1013.34, ,1014.72,-2,6,19.1,41,5.67,  19.1    41 35EC
2020/3/12 15:02:00,R06,1013.1,1014.64, ,1013.08, ,1013.24, ,1014.62,-2,6,19,40,5.23,  19.0    40 410E
2020/3/12 15:03:00,R06,1013,1014.54, ,1012.98, ,1013.14, ,1014.52,-2,6,19,40,5.23,  19.0    40 410E
2020/3/12 15:04:00,R06,1013,1014.54, ,1012.98, ,1013.14, ,1014.52,-2,6,19,40,5.23,  19.0    40 410E
2020/3/12 15:05:00,R06,1012.9,1014.44, ,1012.88, ,1013.04, ,1014.42,-2.3,7,19,41,5.58,  19.0    41 723F
2020/3/12 15:06:00,R06,1012.8,1014.34, ,1012.78, ,1012.94, ,1014.32,-2.3,7,19,41,5.58,  19.0    41 723F
2020/3/12 15:07:00,R06,1012.8,1014.34, ,1012.78, ,1012.94, ,1014.32,-2.3,7,19,41,5.58,  19.0    41 723F
2020/3/12 15:08:00,R06,1012.7,1014.24, ,1012.68, ,1012.84, ,1014.22,-2.3,7,19,41,5.58,  19.0    41 723F
2020/3/12 15:09:00,R06,1012.7,1014.24, ,1012.68, ,1012.84, ,1014.22,-2.3,7,19,41,5.58,  19.0    41 723F
2020/3/12 15:10:00,R06,1012.7,1014.24, ,1012.68, ,1012.84, ,1014.22,-2.3,7,19,41,5.58,  19.0    41 723F
2020/3/12 15:11:00,R06,1012.7,1014.24, ,1012.68, ,1012.84, ,1014.22,-2.3,7,19,41,5.58,  19.0    41 723F
2020/3/12 15:12:00,R06,1012.7,1014.24, ,1012.68, ,1012.84, ,1014.22,-2.3,7,19,42,5.93,  19.0    42 276C
2020/3/12 15:13:00,R06,1012.7,1014.24, ,1012.68, ,1012.84, ,1014.22,-2.3,7,19.1,42,6.02,  19.1    42 60BF
2020/3/12 15:14:00,R06,1012.7,1014.24, ,1012.68, ,1012.84, ,1014.22,-2.3,7,19.1,42,6.02,  19.1    42 60BF
2020/3/12 15:15:00,R06,1012.6,1014.14, ,1012.58, ,1012.74, ,1014.12,-2.6,8,19.1,41,5.67,  19.1    41 35EC
2020/3/12 15:16:00,R06,1012.6,1014.14, ,1012.58, ,1012.74, ,1014.12,-2.6,8,19.1,41,5.67,  19.1    41 35EC
2020/3/12 15:17:00,R06,1012.6,1014.14, ,1012.58, ,1012.74, ,1014.12,-2.6,8,19.1,42,6.02,  19.1    42 60BF
2020/3/12 15:18:00,R06,1012.6,1014.14, ,1012.58, ,1012.74, ,1014.12,-2.6,8,19.1,42,6.02,  19.1    42 60BF
2020/3/12 15:19:00,R06,1012.6,1014.14, ,1012.58, ,1012.74, ,1014.12,-2.6,8,19.1,42,6.02,  19.1    42 60BF
2020/3/12 15:20:00,R06,1012.6,1014.14, ,1012.58, ,1012.74, ,1014.12,-2.6,8,19.1,42,6.02,  19.1    42 60BF
2020/3/12 15:21:00,R06,1012.6,1014.14, ,1012.58, ,1012.74, ,1014.12,-2.6,8,19.2,42,6.11,  19.2    42 A8CA
2020/3/12 15:22:00,R06,1012.6,1014.14, ,1012.58, ,1012.74, ,1014.12,-2.6,8,19.2,42,6.11,  19.2    42 A8CA
2020/3/12 15:23:00,R06,1012.6,1014.14, ,1012.58, ,1012.74, ,1014.12,-2.6,8,19.2,42,6.11,  19.2    42 A8CA
2020/3/12 15:24:00,R06,1012.7,1014.24, ,1012.68, ,1012.84, ,1014.22,-2.6,8,19.2,41,5.76,  19.2    41 FD99
2020/3/12 15:25:00,R06,1012.7,1014.24, ,1012.68, ,1012.84, ,1014.22,-2.2,7,19.2,41,5.76,  19.2    41 FD99
2020/3/12 15:26:00,R06,1012.8,1014.34, ,1012.78, ,1012.94, ,1014.32,-2.2,7,19.1,40,5.32,  19.1    40 06DD
2020/3/12 15:27:00,R06,1012.8,1014.34, ,1012.78, ,1012.94, ,1014.32,-2.2,7,19.2,41,5.76,  19.2    41 FD99
2020/3/12 15:28:00,R06,1012.9,1014.44, ,1012.88, ,1013.04, ,1014.42,-2.2,7,19.2,41,5.76,  19.2    41 FD99
2020/3/12 15:29:00,R06,1012.9,1014.44, ,1012.88, ,1013.04, ,1014.42,-2.2,7,19.2,41,5.76,  19.2    41 FD99
2020/3/12 15:30:00,R06,1013,1014.54, ,1012.98, ,1013.14, ,1014.52,-2.2,7,19.1,41,5.67,  19.1    41 35EC
2020/3/12 15:31:00,R06,1013,1014.54, ,1012.98, ,1013.14, ,1014.52,-2.2,7,19.1,41,5.67,  19.1    41 35EC
2020/3/12 15:32:00,R06,1013,1014.54, ,1012.98, ,1013.14, ,1014.52,-2.2,7,19.1,41,5.67,  19.1    41 35EC
2020/3/12 15:33:00,R06,1013.1,1014.64, ,1013.08, ,1013.24, ,1014.62,-2.2,7,19.1,41,5.67,  19.1    41 35EC
2020/3/12 15:34:00,R06,1013.1,1014.64, ,1013.08, ,1013.24, ,1014.62,-2.2,7,19.1,41,5.67,  19.1    41 35EC
2020/3/12 15:35:00,R06,1013.1,1014.64, ,1013.08, ,1013.24, ,1014.62,-1.7,6,19.1,42,6.02,  19.1    42 60BF
2020/3/12 15:36:00,R06,1013.1,1014.64, ,1013.08, ,1013.24, ,1014.62,-1.7,6,19.2,42,6.11,  19.2    42 A8CA
2020/3/12 15:37:00,R06,1013.2,1014.74, ,1013.18, ,1013.34, ,1014.72,-1.7,6,19.2,41,5.76,  19.2    41 FD99
2020/3/12 15:38:00,R06,1013.2,1014.74, ,1013.18, ,1013.34, ,1014.72,-1.7,6,19.2,41,5.76,  19.2    41 FD99
2020/3/12 15:39:00,R06,1013.2,1014.74, ,1013.18, ,1013.34, ,1014.72,-1.7,6,19.1,41,5.67,  19.1    41 35EC
2020/3/12 15:40:00,R06,1013.3,1014.84, ,1013.28, ,1013.44, ,1014.82,-1.7,6,19,41,5.58,  19.0    41 723F
2020/3/12 15:41:00,R06,1013.2,1014.74, ,1013.18, ,1013.34, ,1014.72,-1.7,6,18.9,41,5.49,  18.9    41 4473
2020/3/12 15:42:00,R06,1013.2,1014.74, ,1013.18, ,1013.34, ,1014.72,-1.7,6,18.9,42,5.84,  18.9    42 1120
2020/3/12 15:43:00,R06,1013.2,1014.74, ,1013.18, ,1013.34, ,1014.72,-1.7,6,19,42,5.93,  19.0    42 276C
2020/3/12 15:44:00,R06,1013.2,1014.74, ,1013.18, ,1013.34, ,1014.72,-1.7,6,19,42,5.93,  19.0    42 276C
2020/3/12 15:45:00,R06,1013.3,1014.84, ,1013.28, ,1013.44, ,1014.82,-1.4,6,19,41,5.58,  19.0    41 723F
2020/3/12 15:46:00,R06,1013.4,1014.94, ,1013.38, ,1013.54, ,1014.92,-1.4,6,18.9,42,5.84,  18.9    42 1120
2020/3/12 15:47:00,R06,1013.4,1014.94, ,1013.38, ,1013.54, ,1014.92,-1.4,6,18.9,43,6.18,  18.9    43 2211
2020/3/12 15:48:00,R06,1013.4,1014.94, ,1013.38, ,1013.54, ,1014.92,-1.4,6,18.9,43,6.18,  18.9    43 2211
2020/3/12 15:49:00,R06,1013.4,1014.94, ,1013.38, ,1013.54, ,1014.92,-1.4,6,18.8,43,6.08,  18.8    43 65C2
2020/3/12 15:50:00,R06,1013.4,1014.94, ,1013.38, ,1013.54, ,1014.92,-1.4,6,18.8,43,6.08,  18.8    43 65C2
2020/3/12 15:51:00,R06,1013.4,1014.94, ,1013.38, ,1013.54, ,1014.92,-1.4,6,18.8,44,6.42,  18.8    44 FC55
2020/3/12 15:52:00,R06,1013.4,1014.94, ,1013.38, ,1013.54, ,1014.92,-1.4,6,18.7,43,5.99,  18.7    43 BC00
2020/3/12 15:53:00,R06,1013.5,1015.04, ,1013.48, ,1013.64, ,1015.02,-1.4,6,18.7,43,5.99,  18.7    43 BC00
2020/3/12 15:54:00,R06,1013.5,1015.04, ,1013.48, ,1013.64, ,1015.02,-1.4,6,18.7,43,5.99,  18.7    43 BC00
2020/3/12 15:55:00,R06,1013.5,1015.04, ,1013.48, ,1013.64, ,1015.02,-1.1,6,18.7,42,5.65,  18.7    42 8F31
2020/3/12 15:56:00,R06,1013.5,1015.04, ,1013.48, ,1013.64, ,1015.02,-1.1,6,18.7,43,5.99,  18.7    43 BC00
2020/3/12 15:57:00,R06,1013.5,1015.04, ,1013.48, ,1013.64, ,1015.02,-1.1,6,18.6,43,5.9,  18.6    43 FBD3
2020/3/12 15:58:00,R06,1013.5,1015.04, ,1013.48, ,1013.64, ,1015.02,-1.1,6,18.6,42,5.56,  18.6    42 C8E2
2020/3/12 15:59:00,R06,1013.5,1015.04, ,1013.48, ,1013.64, ,1015.02,-1.1,6,18.6,44,6.23,  18.6    44 6244
2020/3/12 16:00:00,R06,1013.5,1015.04, ,1013.48, ,1013.64, ,1015.02,-1.1,6,18.6,43,5.9,  18.6    43 FBD3
2020/3/12 16:01:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.12,-1.1,6,18.6,43,5.9,  18.6    43 FBD3
2020/3/12 16:02:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.12,-1.1,6,18.5,43,5.81,  18.5    43 33A6
2020/3/12 16:03:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.12,-1.1,6,18.5,43,5.81,  18.5    43 33A6
2020/3/12 16:04:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.12,-1.1,6,18.5,44,6.14,  18.5    44 AA31
2020/3/12 16:05:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.12,-0.8,5,18.4,44,6.05,  18.4    44 EDE2
2020/3/12 16:06:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.12,-0.8,5,18.5,44,6.14,  18.5    44 AA31
2020/3/12 16:07:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.12,-0.8,5,18.5,45,6.47,  18.5    45 9900
2020/3/12 16:08:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.12,-0.8,5,18.5,45,6.47,  18.5    45 9900
2020/3/12 16:09:00,R06,1013.7,1015.24, ,1013.68, ,1013.84, ,1015.22,-0.8,5,18.5,46,6.78,  18.5    46 CC53
2020/3/12 16:10:00,R06,1013.7,1015.24, ,1013.68, ,1013.84, ,1015.22,-0.8,5,18.5,44,6.14,  18.5    44 AA31
2020/3/12 16:11:00,R06,1013.7,1015.24, ,1013.68, ,1013.84, ,1015.22,-0.8,5,18.5,44,6.14,  18.5    44 AA31
2020/3/12 16:12:00,R06,1013.7,1015.24, ,1013.68, ,1013.84, ,1015.22,-0.8,5,18.5,45,6.47,  18.5    45 9900
2020/3/12 16:13:00,R06,1013.7,1015.24, ,1013.68, ,1013.84, ,1015.22,-0.8,5,18.5,45,6.47,  18.5    45 9900
2020/3/12 16:14:00,R06,1013.7,1015.24, ,1013.68, ,1013.84, ,1015.22,-0.8,5,18.5,47,7.1,  18.5    47 FF62
2020/3/12 16:15:00,R06,1013.7,1015.24, ,1013.68, ,1013.84, ,1015.22,-0.6,5,18.4,47,7,  18.4    47 B8B1
2020/3/12 16:16:00,R06,1013.7,1015.24, ,1013.68, ,1013.84, ,1015.22,-0.6,5,18.4,46,6.69,  18.4    46 8B80
2020/3/12 16:17:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.12,-0.6,5,18.4,45,6.37,  18.4    45 DED3
2020/3/12 16:18:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.12,-0.6,5,18.4,45,6.37,  18.4    45 DED3
2020/3/12 16:19:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.12,-0.6,5,18.4,46,6.69,  18.4    46 8B80
2020/3/12 16:20:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.12,-0.6,5,18.4,47,7,  18.4    47 B8B1
2020/3/12 16:21:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.12,-0.6,5,18.4,45,6.37,  18.4    45 DED3
2020/3/12 16:22:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.12,-0.6,5,18.5,44,6.14,  18.5    44 AA31
2020/3/12 16:23:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.12,-0.6,5,18.5,44,6.14,  18.5    44 AA31
2020/3/12 16:24:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.12,-0.6,5,18.5,45,6.47,  18.5    45 9900
2020/3/12 16:25:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.13,-0.5,5,18.5,45,6.47,  18.5    45 9900
2020/3/12 16:26:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.13,-0.5,5,18.5,44,6.14,  18.5    44 AA31
2020/3/12 16:27:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.13,-0.5,5,18.5,44,6.14,  18.5    44 AA31
2020/3/12 16:28:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.13,-0.5,5,18.5,44,6.14,  18.5    44 AA31
2020/3/12 16:29:00,R06,1013.7,1015.24, ,1013.68, ,1013.84, ,1015.23,-0.5,5,18.5,44,6.14,  18.5    44 AA31
2020/3/12 16:30:00,R06,1013.7,1015.24, ,1013.68, ,1013.84, ,1015.23,-0.5,5,18.5,43,5.81,  18.5    43 33A6
2020/3/12 16:31:00,R06,1013.7,1015.24, ,1013.68, ,1013.84, ,1015.23,-0.5,5,18.5,44,6.14,  18.5    44 AA31
2020/3/12 16:32:00,R06,1013.7,1015.24, ,1013.68, ,1013.84, ,1015.23,-0.5,5,18.5,44,6.14,  18.5    44 AA31
2020/3/12 16:33:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.13,-0.5,5,18.5,44,6.14,  18.5    44 AA31
2020/3/12 16:34:00,R06,1013.7,1015.24, ,1013.68, ,1013.84, ,1015.23,-0.5,5,18.5,47,7.1,  18.5    47 FF62
2020/3/12 16:35:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.13,-0.3,5,18.1,53,8.48,  18.1    53 0BFB
2020/3/12 16:36:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.13,-0.3,5,17.8,56,9,  17.8    56 FBB6
2020/3/12 16:37:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.13,-0.3,5,17.6,57,9.08,  17.6    57 5696
2020/3/12 16:38:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.13,-0.3,5,17.4,58,9.14,  17.4    58 C90E
2020/3/12 16:39:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.13,-0.3,5,17.4,59,9.39,  17.4    59 FA3F
2020/3/12 16:40:00,R06,1013.6,1015.14, ,1013.58, ,1013.74, ,1015.13,-0.3,5,17.3,59,9.3,  17.3    59 3D27
2020/3/12 16:41:00,R06,1013.7,1015.24, ,1013.68, ,1013.84, ,1015.23,-0.3,5,17.3,59,9.3,  17.3    59 3D27
2020/3/12 16:42:00,R06,1013.7,1015.24, ,1013.68, ,1013.84, ,1015.23,-0.3,5,17.2,59,9.21,  17.2    59 7AF4
2020/3/12 16:43:00,R06,1013.7,1015.24, ,1013.68, ,1013.84, ,1015.23,-0.3,5,17.2,59,9.21,  17.2    59 7AF4
2020/3/12 16:44:00,R06,1013.7,1015.24, ,1013.68, ,1013.84, ,1015.23,-0.3,5,17.2,59,9.21,  17.2    59 7AF4
2020/3/12 16:45:00,R06,1013.7,1015.24, ,1013.68, ,1013.84, ,1015.23,0,5,17.1,60,9.36,  17.1    60 5149
2020/3/12 16:46:00,R06,1013.7,1015.24, ,1013.68, ,1013.84, ,1015.23,0,5,17.1,59,9.11,  17.1    59 B281
2020/3/12 16:47:00,R06,1013.7,1015.24, ,1013.68, ,1013.84, ,1015.23,0,5,17.1,60,9.36,  17.1    60 5149
2020/3/12 16:48:00,R06,1013.7,1015.24, ,1013.68, ,1013.84, ,1015.23,0,5,17,60,9.26,  17.0    60 169A
2020/3/12 16:49:00,R06,1013.7,1015.24, ,1013.68, ,1013.84, ,1015.23,0,5,17.1,60,9.36,  17.1    60 5149
2020/3/12 16:50:00,R06,1013.7,1015.24, ,1013.68, ,1013.84, ,1015.23,0,5,17,60,9.26,  17.0    60 169A
2020/3/12 16:51:00,R06,1013.7,1015.24, ,1013.68, ,1013.84, ,1015.23,0,5,17,60,9.26,  17.0    60 169A
2020/3/12 16:52:00,R06,1013.7,1015.24, ,1013.68, ,1013.84, ,1015.23,0,5,17,60,9.26,  17.0    60 169A
2020/3/12 16:53:00,R06,1013.7,1015.24, ,1013.68, ,1013.84, ,1015.23,0,5,16.9,60,9.17,  16.9    60 20D6
2020/3/12 16:54:00,R06,1013.8,1015.34, ,1013.78, ,1013.94, ,1015.33,0,5,16.9,60,9.17,  16.9    60 20D6
2020/3/12 16:55:00,R06,1013.8,1015.34, ,1013.78, ,1013.94, ,1015.33,0.2,3,16.9,61,9.41,  16.9    61 13E7
2020/3/12 16:56:00,R06,1013.8,1015.34, ,1013.78, ,1013.94, ,1015.33,0.2,3,16.9,62,9.65,  16.9    62 46B4
2020/3/12 16:57:00,R06,1013.8,1015.34, ,1013.78, ,1013.94, ,1015.33,0.2,3,16.9,61,9.41,  16.9    61 13E7
2020/3/12 16:58:00,R06,1013.8,1015.34, ,1013.78, ,1013.94, ,1015.33,0.2,3,16.9,60,9.17,  16.9    60 20D6
2020/3/12 16:59:00,R06,1013.8,1015.34, ,1013.78, ,1013.94, ,1015.33,0.2,3,16.9,61,9.41,  16.9    61 13E7
2020/3/12 17:00:00,R06,1013.8,1015.34, ,1013.78, ,1013.94, ,1015.33,0.2,3,16.9,61,9.41,  16.9    61 13E7
2020/3/12 17:01:00,R06,1013.8,1015.34, ,1013.78, ,1013.94, ,1015.33,0.2,3,16.8,61,9.32,  16.8    61 5434
2020/3/12 17:02:00,R06,1013.9,1015.44, ,1013.88, ,1014.04, ,1015.43,0.2,3,16.8,62,9.56,  16.8    62 0167
2020/3/12 17:03:00,R06,1013.9,1015.44, ,1013.88, ,1014.04, ,1015.43,0.2,3,16.7,62,9.46,  16.7    62 D8A5
2020/3/12 17:04:00,R06,1013.9,1015.44, ,1013.88, ,1014.04, ,1015.43,0.2,3,16.7,62,9.46,  16.7    62 D8A5
2020/3/12 17:05:00,R06,1013.9,1015.44, ,1013.88, ,1014.04, ,1015.43,0.3,3,16.7,62,9.46,  16.7    62 D8A5
2020/3/12 17:06:00,R06,1013.9,1015.44, ,1013.88, ,1014.04, ,1015.43,0.3,3,16.7,62,9.46,  16.7    62 D8A5
2020/3/12 17:07:00,R06,1013.9,1015.44, ,1013.88, ,1014.04, ,1015.43,0.3,3,16.7,62,9.46,  16.7    62 D8A5
2020/3/12 17:08:00,R06,1013.9,1015.44, ,1013.88, ,1014.04, ,1015.43,0.3,3,16.7,62,9.46,  16.7    62 D8A5
2020/3/12 17:09:00,R06,1013.9,1015.44, ,1013.88, ,1014.04, ,1015.43,0.3,3,16.6,62,9.37,  16.6    62 9F76
2020/3/12 17:10:00,R06,1013.9,1015.44, ,1013.88, ,1014.04, ,1015.43,0.3,3,16.6,62,9.37,  16.6    62 9F76
2020/3/12 17:11:00,R06,1013.9,1015.44, ,1013.88, ,1014.04, ,1015.43,0.3,3,16.5,62,9.27,  16.5    62 5703
2020/3/12 17:12:00,R06,1013.9,1015.44, ,1013.88, ,1014.04, ,1015.43,0.3,3,16.5,62,9.27,  16.5    62 5703
2020/3/12 17:13:00,R06,1013.9,1015.44, ,1013.88, ,1014.04, ,1015.43,0.3,3,16.5,63,9.51,  16.5    63 6432
2020/3/12 17:14:00,R06,1013.9,1015.44, ,1013.88, ,1014.04, ,1015.43,0.3,3,16.5,63,9.51,  16.5    63 6432
2020/3/12 17:15:00,R06,1013.9,1015.44, ,1013.88, ,1014.04, ,1015.43,0.3,3,16.5,63,9.51,  16.5    63 6432
2020/3/12 17:16:00,R06,1013.9,1015.44, ,1013.88, ,1014.04, ,1015.43,0.3,3,16.4,63,9.41,  16.4    63 23E1
2020/3/12 17:17:00,R06,1013.9,1015.44, ,1013.88, ,1014.04, ,1015.43,0.3,3,16.4,63,9.41,  16.4    63 23E1
2020/3/12 17:18:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.53,0.3,3,16.4,63,9.41,  16.4    63 23E1
