LOCALDATE,RVR_1A,MOR_1A,LIGHTS,PAINS,QNH AERODROME,QFE R06,TEMP,RH,DEWPOINT,WS2A,WD2A,CW2A
2019-12-15 20:00:45,3000,6000,10,1019.32,1020.87,1019.30,14.17,77.00,10.24,4.74,113.00,3.88
2019-12-15 20:01:00,3000,6000,10,1019.30,1020.84,1019.28,14.20,77.00,10.27,4.74,114.00,3.93
2019-12-15 20:01:15,3000,6000,10,1019.32,1020.87,1019.30,14.20,77.00,10.27,4.67,114.00,3.87
2019-12-15 20:01:30,3000,6000,10,1019.35,1020.89,1019.33,14.20,77.00,10.27,4.54,116.00,3.85
2019-12-15 20:01:45,3000,6000,10,1019.38,1020.92,1019.36,14.20,77.00,10.27,4.48,116.00,3.80
2019-12-15 20:02:00,3000,6000,10,1019.40,1020.94,1019.38,14.20,77.00,10.27,4.56,117.00,3.91
2019-12-15 20:02:15,3000,6000,10,1019.38,1020.92,1019.36,14.15,77.00,10.22,4.69,117.00,4.02
2019-12-15 20:02:30,3000,6000,10,1019.35,1020.89,1019.33,14.10,77.00,10.17,4.91,116.00,4.16
2019-12-15 20:02:45,3000,7000,10,1019.32,1020.87,1019.30,14.05,77.00,10.12,5.02,116.00,4.26
2019-12-15 20:03:00,3000,7000,10,1019.30,1020.84,1019.28,14.00,77.00,10.07,5.09,116.00,4.32
2019-12-15 20:03:15,3000,7000,10,1019.30,1020.84,1019.28,14.03,77.25,10.14,5.10,116.00,4.33
2019-12-15 20:03:30,3000,7000,10,1019.30,1020.84,1019.28,14.05,77.50,10.21,5.21,115.00,4.37
2019-12-15 20:03:45,3000,7000,10,1019.30,1020.84,1019.28,14.07,77.75,10.29,5.26,114.00,4.36
2019-12-15 20:04:00,3000,7000,10,1019.30,1020.84,1019.28,14.10,78.00,10.36,5.17,115.00,4.34
2019-12-15 20:04:15,3000,7000,10,1019.30,1020.84,1019.28,14.12,78.00,10.38,5.02,115.00,4.21
2019-12-15 20:04:30,3000,7000,10,1019.30,1020.84,1019.28,14.15,78.00,10.41,5.00,116.00,4.24
2019-12-15 20:04:45,3000,7000,10,1019.30,1020.84,1019.28,14.17,78.00,10.44,5.05,118.00,4.38
2019-12-15 20:05:00,3000,6000,10,1019.30,1020.84,1019.28,14.20,78.00,10.46,5.04,118.00,4.36
2019-12-15 20:05:15,3000,6000,10,1019.30,1020.84,1019.28,14.22,77.75,10.44,5.13,118.00,4.44
2019-12-15 20:05:30,3000,6000,10,1019.30,1020.84,1019.28,14.25,77.50,10.41,5.23,119.00,4.57
2019-12-15 20:05:45,3000,6000,10,1019.30,1020.84,1019.28,14.28,77.25,10.38,5.39,119.00,4.72
2019-12-15 20:06:00,3000,6000,10,1019.30,1020.84,1019.28,14.30,77.00,10.36,5.58,119.00,4.88
2019-12-15 20:06:15,3000,6000,10,1019.30,1020.84,1019.28,14.33,77.00,10.38,5.72,119.00,5.00
2019-12-15 20:06:30,3000,6000,10,1019.30,1020.84,1019.28,14.35,77.00,10.41,5.64,118.00,4.88
2019-12-15 20:06:45,3000,6000,10,1019.30,1020.84,1019.28,14.38,77.00,10.44,5.52,118.00,4.78
2019-12-15 20:07:00,3000,6000,10,1019.30,1020.84,1019.28,14.40,77.00,10.46,5.41,118.00,4.68
2019-12-15 20:07:15,3000,6000,10,1019.32,1020.87,1019.30,14.40,76.75,10.41,5.41,117.00,4.64
2019-12-15 20:07:30,3000,6000,10,1019.35,1020.89,1019.33,14.40,76.50,10.37,5.37,118.00,4.65
2019-12-15 20:07:45,3000,6000,10,1019.38,1020.92,1019.36,14.40,76.25,10.32,5.19,118.00,4.50
2019-12-15 20:08:00,3000,6000,10,1019.40,1020.94,1019.38,14.40,76.00,10.27,5.14,119.00,4.50
2019-12-15 20:08:15,3000,6000,10,1019.40,1020.94,1019.38,14.40,76.00,10.27,5.06,119.00,4.43
2019-12-15 20:08:30,3000,6000,10,1019.40,1020.94,1019.38,14.40,76.00,10.27,5.06,119.00,4.43
2019-12-15 20:08:45,3000,6000,10,1019.40,1020.94,1019.38,14.40,76.00,10.27,5.09,119.00,4.45
2019-12-15 20:09:00,3000,6000,10,1019.40,1020.94,1019.38,14.40,76.00,10.27,5.10,119.00,4.46
2019-12-15 20:09:15,3000,6000,10,1019.40,1020.94,1019.38,14.38,76.00,10.24,5.08,120.00,4.49
2019-12-15 20:09:30,3000,6000,10,1019.40,1020.94,1019.38,14.35,76.00,10.22,4.96,120.00,4.38
2019-12-15 20:09:45,3000,6000,10,1019.40,1020.94,1019.38,14.33,76.00,10.20,4.93,119.00,4.31
2019-12-15 20:10:00,3000,6000,10,1019.40,1020.94,1019.38,14.30,76.00,10.17,4.80,118.00,4.16
2019-12-15 20:10:15,3000,6000,10,1019.40,1020.94,1019.38,14.30,76.25,10.22,4.77,117.00,4.09
2019-12-15 20:10:30,3000,6000,10,1019.40,1020.94,1019.38,14.30,76.50,10.27,4.78,117.00,4.10
2019-12-15 20:10:45,3000,6000,10,1019.40,1020.94,1019.38,14.30,76.75,10.31,4.78,115.00,4.00
2019-12-15 20:11:00,3000,6000,10,1019.40,1020.94,1019.38,14.30,77.00,10.36,4.82,115.00,4.04
2019-12-15 20:11:15,3000,6000,10,1019.40,1020.94,1019.38,14.30,77.00,10.36,4.91,114.00,4.07
2019-12-15 20:11:30,3000,6000,10,1019.40,1020.94,1019.38,14.30,77.00,10.36,4.94,114.00,4.10
2019-12-15 20:11:45,3000,6000,10,1019.40,1020.94,1019.38,14.30,77.00,10.36,4.91,116.00,4.17
2019-12-15 20:12:00,3000,6000,10,1019.40,1020.94,1019.38,14.30,77.00,10.36,4.87,116.00,4.13
2019-12-15 20:12:15,3000,6000,10,1019.38,1020.92,1019.36,14.33,77.00,10.38,4.80,117.00,4.11
2019-12-15 20:12:30,3000,6000,10,1019.35,1020.89,1019.33,14.35,77.00,10.41,4.72,118.00,4.09
2019-12-15 20:12:45,3000,6000,10,1019.32,1020.87,1019.30,14.38,77.00,10.44,4.76,117.00,4.08
2019-12-15 20:13:00,3000,6000,10,1019.30,1020.84,1019.28,14.40,77.00,10.46,4.65,117.00,3.99
2019-12-15 20:13:15,3000,6000,10,1019.32,1020.87,1019.30,14.38,76.75,10.39,4.50,119.00,3.94
2019-12-15 20:13:30,3000,6000,10,1019.35,1020.89,1019.33,14.35,76.50,10.32,4.48,118.00,3.88
2019-12-15 20:13:45,3000,6000,10,1019.38,1020.92,1019.36,14.33,76.25,10.24,4.47,118.00,3.87
2019-12-15 20:14:00,3000,6000,10,1019.40,1020.94,1019.38,14.30,76.00,10.17,4.50,119.00,3.94
2019-12-15 20:14:15,3000,6000,10,1019.40,1020.94,1019.38,14.30,76.00,10.17,4.68,118.00,4.05
2019-12-15 20:14:30,3000,6000,10,1019.40,1020.94,1019.38,14.30,76.00,10.17,4.66,117.00,4.00
2019-12-15 20:14:45,3000,6000,10,1019.40,1020.94,1019.38,14.30,76.00,10.17,4.66,118.00,4.04
2019-12-15 20:15:00,3000,6000,10,1019.40,1020.94,1019.38,14.30,76.00,10.17,4.72,118.00,4.09
2019-12-15 20:15:15,3000,6000,10,1019.38,1020.92,1019.36,14.30,76.25,10.22,4.60,119.00,4.03
2019-12-15 20:15:30,3000,6000,10,1019.35,1020.89,1019.33,14.30,76.50,10.27,4.47,120.00,3.94
2019-12-15 20:15:45,3000,6000,10,1019.32,1020.87,1019.30,14.30,76.75,10.31,4.44,119.00,3.88
2019-12-15 20:16:00,3000,6000,10,1019.30,1020.84,1019.28,14.30,77.00,10.36,4.36,119.00,3.81
2019-12-15 20:16:15,3000,6000,10,1019.32,1020.87,1019.30,14.28,77.00,10.34,4.20,119.00,3.68
2019-12-15 20:16:30,3000,6000,10,1019.35,1020.89,1019.33,14.25,77.00,10.31,4.16,118.00,3.60
2019-12-15 20:16:45,3000,6000,10,1019.38,1020.92,1019.36,14.22,77.00,10.29,4.03,119.00,3.53
2019-12-15 20:17:00,3000,6000,10,1019.40,1020.94,1019.38,14.20,77.00,10.27,3.93,119.00,3.44
2019-12-15 20:17:15,3000,6000,10,1019.40,1020.94,1019.38,14.20,77.00,10.27,3.85,119.00,3.37
2019-12-15 20:17:30,3000,6000,10,1019.40,1020.94,1019.38,14.20,77.00,10.27,3.76,118.00,3.25
2019-12-15 20:17:45,3000,6000,10,1019.40,1020.94,1019.38,14.20,77.00,10.27,3.67,118.00,3.18
2019-12-15 20:18:00,3000,6000,10,1019.40,1020.94,1019.38,14.20,77.00,10.27,3.68,118.00,3.18
2019-12-15 20:18:15,3000,6000,10,1019.40,1020.94,1019.38,14.17,77.00,10.24,3.63,119.00,3.18
2019-12-15 20:18:30,3000,6000,10,1019.40,1020.94,1019.38,14.15,77.00,10.22,3.58,122.00,3.22
2019-12-15 20:18:45,3000,6000,10,1019.40,1020.94,1019.38,14.12,77.00,10.20,3.55,123.00,3.22
2019-12-15 20:19:00,3000,6000,10,1019.40,1020.94,1019.38,14.10,77.00,10.17,3.53,122.00,3.17
2019-12-15 20:19:15,3000,6000,10,1019.40,1020.94,1019.38,14.05,77.00,10.12,3.75,122.00,3.37
2019-12-15 20:19:30,3000,6000,10,1019.40,1020.94,1019.38,14.00,77.00,10.07,4.04,121.00,3.60
2019-12-15 20:19:45,3000,6000,10,1019.40,1020.94,1019.38,13.95,77.00,10.02,4.11,120.00,3.63
2019-12-15 20:20:00,3000,6000,10,1019.40,1020.94,1019.38,13.90,77.00,9.97,4.29,119.00,3.76
2019-12-15 20:20:15,3000,6000,10,1019.40,1020.94,1019.38,13.93,77.25,10.04,4.44,119.00,3.88
2019-12-15 20:20:30,3000,6000,10,1019.40,1020.94,1019.38,13.95,77.50,10.12,4.55,118.00,3.94
2019-12-15 20:20:45,3000,6000,10,1019.40,1020.94,1019.38,13.97,77.75,10.19,4.61,118.00,3.99
2019-12-15 20:21:00,3000,6000,10,1019.40,1020.94,1019.38,14.00,78.00,10.26,4.67,119.00,4.09
2019-12-15 20:21:15,3000,6000,10,1019.40,1020.94,1019.38,14.03,78.00,10.29,4.54,120.00,4.01
2019-12-15 20:21:45,3000,6000,10,1019.40,1020.94,1019.38,14.07,78.00,10.33,4.38,121.00,3.91
2019-12-15 20:22:00,3000,6000,10,1019.40,1020.94,1019.38,14.10,78.00,10.36,4.21,122.00,3.79
2019-12-15 20:22:15,3000,6000,10,1019.40,1020.94,1019.38,14.07,78.00,10.33,4.06,122.00,3.65
2019-12-15 20:22:30,3000,6000,10,1019.40,1020.95,1019.38,14.05,78.00,10.31,3.98,122.00,3.58
2019-12-15 20:22:45,3000,6000,10,1019.40,1020.95,1019.38,14.03,78.00,10.29,4.01,122.00,3.60
2019-12-15 20:23:00,3000,6000,10,1019.40,1020.95,1019.38,14.00,78.00,10.26,4.15,122.00,3.73
2019-12-15 20:23:15,3000,6000,10,1019.40,1020.95,1019.38,13.97,78.00,10.24,4.25,122.00,3.82
2019-12-15 20:23:30,3000,6000,10,1019.40,1020.95,1019.38,13.95,78.00,10.21,4.36,123.00,3.95
2019-12-15 20:23:45,3000,6000,10,1019.40,1020.95,1019.38,13.93,78.00,10.19,4.56,124.00,4.17
2019-12-15 20:24:00,3000,6000,10,1019.40,1020.95,1019.38,13.90,78.00,10.17,4.77,126.00,4.42
2019-12-15 20:24:15,3000,6000,10,1019.40,1020.95,1019.38,13.93,78.25,10.24,4.94,125.00,4.55
2019-12-15 20:24:30,3000,6000,10,1019.40,1020.95,1019.38,13.95,78.50,10.31,5.08,124.00,4.64
2019-12-15 20:24:45,3000,6000,10,1019.40,1020.94,1019.38,13.97,78.75,10.38,5.05,123.00,4.58
2019-12-15 20:25:00,3000,6000,10,1019.40,1020.94,1019.38,14.00,79.00,10.45,5.01,124.00,4.57
2019-12-15 20:25:15,3000,6000,10,1019.38,1020.92,1019.36,14.05,78.75,10.45,4.92,123.00,4.46
2019-12-15 20:25:30,3000,6000,10,1019.35,1020.89,1019.33,14.10,78.50,10.46,4.76,123.00,4.31
2019-12-15 20:25:45,3000,6000,10,1019.32,1020.87,1019.30,14.15,78.25,10.46,4.48,122.00,4.03
2019-12-15 20:26:00,3000,6000,10,1019.30,1020.84,1019.28,14.20,78.00,10.46,4.24,122.00,3.81
2019-12-15 20:26:15,3000,6000,10,1019.32,1020.87,1019.30,14.22,78.00,10.49,4.13,123.00,3.74
2019-12-15 20:26:30,3000,6000,10,1019.35,1020.89,1019.33,14.25,78.00,10.51,4.24,123.00,3.84
2019-12-15 20:26:45,3000,6000,10,1019.38,1020.92,1019.36,14.28,78.00,10.54,4.37,123.00,3.96
2019-12-15 20:27:00,3000,6000,10,1019.40,1020.94,1019.38,14.30,78.00,10.56,4.40,122.00,3.96
2019-12-15 20:27:15,3000,6000,10,1019.40,1020.94,1019.38,14.28,77.75,10.49,4.55,122.00,4.09
2019-12-15 20:27:30,3000,6000,10,1019.40,1020.94,1019.38,14.25,77.50,10.41,4.70,123.00,4.26
2019-12-15 20:27:45,3000,6000,10,1019.40,1020.94,1019.38,14.22,77.25,10.34,4.79,124.00,4.38
2019-12-15 20:28:00,3000,6000,10,1019.40,1020.94,1019.38,14.20,77.00,10.27,4.88,124.00,4.46
2019-12-15 20:28:15,3000,6000,10,1019.40,1020.94,1019.38,14.17,77.25,10.29,4.90,125.00,4.52
2019-12-15 20:28:30,3000,6000,10,1019.40,1020.95,1019.38,14.15,77.50,10.31,4.79,125.00,4.41
2019-12-15 20:28:45,3000,6000,10,1019.40,1020.95,1019.38,14.12,77.75,10.34,4.67,126.00,4.33
2019-12-15 20:29:00,3000,6000,10,1019.40,1020.95,1019.38,14.10,78.00,10.36,4.51,126.00,4.18
2019-12-15 20:29:15,3000,6000,10,1019.40,1020.95,1019.38,14.10,78.00,10.36,4.48,127.00,4.18
2019-12-15 20:29:30,3000,6000,10,1019.40,1020.95,1019.38,14.10,78.00,10.36,4.59,125.00,4.23
2019-12-15 20:29:45,3000,6000,10,1019.40,1020.95,1019.38,14.10,78.00,10.36,4.65,125.00,4.28
2019-12-15 20:30:00,3000,6000,10,1019.40,1020.95,1019.38,14.10,78.00,10.36,4.62,125.00,4.25
2019-12-15 20:30:15,3000,6000,10,1019.40,1020.95,1019.38,14.10,78.00,10.36,4.59,125.00,4.23
2019-12-15 20:30:30,3000,6000,10,1019.40,1020.95,1019.38,14.10,78.00,10.36,4.55,125.00,4.19
2019-12-15 20:30:45,3000,6000,10,1019.40,1020.95,1019.38,14.10,78.00,10.36,4.58,125.00,4.21
2019-12-15 20:31:00,3000,6000,10,1019.40,1020.95,1019.38,14.10,78.00,10.36,4.66,125.00,4.29
2019-12-15 20:31:15,3000,6000,10,1019.40,1020.95,1019.38,14.10,78.00,10.36,4.53,126.00,4.20
2019-12-15 20:31:30,3000,6000,10,1019.40,1020.95,1019.38,14.10,78.00,10.36,4.25,128.00,3.99
2019-12-15 20:31:45,3000,6000,10,1019.40,1020.95,1019.38,14.10,78.00,10.36,4.07,128.00,3.83
2019-12-15 20:32:00,3000,6000,10,1019.40,1020.95,1019.38,14.10,78.00,10.36,4.04,128.00,3.79
2019-12-15 20:32:15,3000,6000,10,1019.40,1020.95,1019.38,14.07,78.00,10.33,3.94,129.00,3.73
2019-12-15 20:32:30,3000,6000,10,1019.40,1020.95,1019.38,14.05,78.00,10.31,3.81,127.00,3.55
2019-12-15 20:32:45,3000,6000,10,1019.40,1020.95,1019.38,14.03,78.00,10.29,3.75,125.00,3.46
2019-12-15 20:33:00,3000,6000,10,1019.40,1020.95,1019.38,14.00,78.00,10.26,3.74,125.00,3.44
2019-12-15 20:33:15,3000,6000,10,1019.38,1020.93,1019.36,13.97,78.00,10.24,3.67,124.00,3.35
2019-12-15 20:33:30,3000,6000,10,1019.35,1020.90,1019.33,13.95,78.00,10.21,3.65,124.00,3.33
2019-12-15 20:33:45,3000,6000,10,1019.32,1020.88,1019.30,13.93,78.00,10.19,3.69,124.00,3.37
2019-12-15 20:34:00,3000,6000,10,1019.30,1020.85,1019.28,13.90,78.00,10.17,3.72,123.00,3.37
2019-12-15 20:34:15,3000,6000,10,1019.30,1020.85,1019.28,13.90,78.00,10.17,3.82,123.00,3.46
2019-12-15 20:34:30,3000,6000,10,1019.30,1020.85,1019.28,13.90,78.00,10.17,3.89,124.00,3.55
2019-12-15 20:34:45,3000,6000,10,1019.30,1020.85,1019.28,13.90,78.00,10.17,3.90,125.00,3.59
2019-12-15 20:35:00,3000,6000,10,1019.30,1020.85,1019.28,13.90,78.00,10.17,3.88,124.00,3.54
2019-12-15 20:35:15,3000,6000,10,1019.30,1020.85,1019.28,13.90,78.00,10.17,3.93,123.00,3.56
2019-12-15 20:35:30,3000,6000,10,1019.30,1020.85,1019.28,13.90,78.00,10.17,3.95,123.00,3.58
2019-12-15 20:35:45,3000,6000,10,1019.30,1020.85,1019.28,13.90,78.00,10.17,3.99,123.00,3.62
2019-12-15 20:36:00,3000,6000,10,1019.30,1020.85,1019.28,13.90,78.00,10.17,3.95,123.00,3.58
2019-12-15 20:36:15,3000,6000,10,1019.30,1020.85,1019.28,13.90,78.25,10.21,3.78,122.00,3.40
2019-12-15 20:36:30,3000,6000,10,1019.30,1020.85,1019.28,13.90,78.50,10.26,3.73,121.00,3.33
2019-12-15 20:36:45,3000,6000,10,1019.30,1020.85,1019.28,13.90,78.75,10.30,3.62,122.00,3.26
2019-12-15 20:37:00,3000,6000,10,1019.30,1020.85,1019.28,13.90,79.00,10.35,3.51,124.00,3.21
2019-12-15 20:37:15,3000,6000,10,1019.30,1020.85,1019.28,13.88,79.00,10.33,3.45,124.00,3.16
2019-12-15 20:37:30,3000,6000,10,1019.30,1020.85,1019.28,13.85,79.00,10.30,3.44,125.00,3.17
2019-12-15 20:37:45,3000,6000,10,1019.30,1020.85,1019.28,13.83,79.00,10.28,3.35,124.00,3.06
2019-12-15 20:38:00,3000,6000,10,1019.30,1020.85,1019.28,13.80,79.00,10.26,3.35,124.00,3.06
2019-12-15 20:38:15,3000,6000,10,1019.30,1020.85,1019.28,13.80,79.00,10.26,3.53,122.00,3.18
2019-12-15 20:38:30,3000,6000,10,1019.30,1020.85,1019.28,13.80,79.00,10.26,3.57,121.00,3.19
2019-12-15 20:38:45,3000,6000,10,1019.30,1020.85,1019.28,13.80,79.00,10.26,3.63,122.00,3.27
2019-12-15 20:39:00,3000,6000,10,1019.30,1020.85,1019.28,13.80,79.00,10.26,3.77,122.00,3.39
2019-12-15 20:39:15,3000,6000,10,1019.30,1020.85,1019.28,13.80,79.00,10.26,3.81,122.00,3.42
2019-12-15 20:39:30,3000,6000,10,1019.30,1020.85,1019.28,13.80,79.00,10.26,3.78,122.00,3.40
2019-12-15 20:39:45,3000,6000,10,1019.30,1020.84,1019.28,13.80,79.00,10.26,3.79,122.00,3.41
2019-12-15 20:40:00,3000,6000,10,1019.30,1020.84,1019.28,13.80,79.00,10.26,3.77,122.00,3.39
2019-12-15 20:40:15,3000,6000,10,1019.30,1020.84,1019.28,13.80,79.00,10.26,3.82,124.00,3.49
2019-12-15 20:40:30,3000,6000,10,1019.30,1020.84,1019.28,13.80,79.00,10.26,3.86,125.00,3.55
2019-12-15 20:40:45,3000,6000,10,1019.30,1020.84,1019.28,13.80,79.00,10.26,3.89,124.00,3.55
2019-12-15 20:41:00,3000,6000,10,1019.30,1020.84,1019.28,13.80,79.00,10.26,3.85,124.00,3.52
2019-12-15 20:41:15,3000,6000,10,1019.30,1020.84,1019.28,13.80,79.00,10.26,3.77,123.00,3.41
2019-12-15 20:41:30,3000,6000,10,1019.30,1020.84,1019.28,13.80,79.00,10.26,3.82,123.00,3.46
2019-12-15 20:41:45,3000,6000,10,1019.30,1020.84,1019.28,13.80,79.00,10.26,3.86,123.00,3.50
2019-12-15 20:42:00,3000,6000,10,1019.30,1020.84,1019.28,13.80,79.00,10.26,3.91,122.00,3.51
2019-12-15 20:42:15,3000,6000,10,1019.32,1020.87,1019.30,13.80,79.00,10.26,3.74,123.00,3.39
2019-12-15 20:42:30,3000,6000,10,1019.35,1020.89,1019.33,13.80,79.00,10.26,3.68,125.00,3.39
2019-12-15 20:42:45,3000,6000,10,1019.38,1020.92,1019.36,13.80,79.00,10.26,3.65,126.00,3.38
2019-12-15 20:43:00,3000,6000,10,1019.40,1020.95,1019.38,13.80,79.00,10.26,3.62,126.00,3.36
2019-12-15 20:43:15,3000,6000,10,1019.40,1020.95,1019.38,13.78,79.00,10.23,3.67,127.00,3.43
2019-12-15 20:43:30,3000,6000,10,1019.40,1020.95,1019.38,13.75,79.00,10.21,3.63,127.00,3.39
2019-12-15 20:43:45,3000,6000,10,1019.40,1020.95,1019.38,13.72,79.00,10.19,3.51,128.00,3.30
2019-12-15 20:44:00,3000,6000,10,1019.40,1020.95,1019.38,13.70,79.00,10.16,3.40,126.00,3.16
2019-12-15 20:44:15,3000,6000,10,1019.40,1020.95,1019.38,13.67,79.25,10.18,3.45,124.00,3.15
2019-12-15 20:44:30,3000,6000,10,1019.40,1020.95,1019.38,13.65,79.50,10.21,3.47,122.00,3.12
2019-12-15 20:44:45,3000,6000,10,1019.40,1020.95,1019.38,13.62,79.75,10.23,3.41,122.00,3.06
2019-12-15 20:45:00,3000,6000,10,1019.40,1020.95,1019.38,13.60,80.00,10.25,3.42,122.00,3.07
2019-12-15 20:45:15,3000,6000,10,1019.40,1020.95,1019.38,13.62,80.00,10.28,3.36,121.00,2.99
2019-12-15 20:45:30,3000,6000,10,1019.40,1020.95,1019.38,13.65,80.00,10.30,3.36,121.00,3.00
2019-12-15 20:45:45,3000,6000,10,1019.40,1020.95,1019.38,13.67,80.00,10.32,3.39,121.00,3.02
2019-12-15 20:46:00,3000,6000,10,1019.40,1020.95,1019.38,13.70,80.00,10.35,3.38,122.00,3.03
2019-12-15 20:46:15,3000,6000,10,1019.40,1020.95,1019.38,13.70,80.00,10.35,3.32,123.00,3.01
2019-12-15 20:46:30,3000,6000,10,1019.40,1020.95,1019.38,13.70,80.00,10.35,3.24,125.00,2.98
2019-12-15 20:46:45,3000,6000,10,1019.40,1020.94,1019.38,13.70,80.00,10.35,3.19,125.00,2.93
2019-12-15 20:47:00,3000,6000,10,1019.40,1020.94,1019.38,13.70,80.00,10.35,3.13,124.00,2.86
2019-12-15 20:47:15,3000,6000,10,1019.40,1020.94,1019.38,13.65,79.75,10.25,3.16,126.00,2.93
2019-12-15 20:47:30,3000,5000,10,1019.40,1020.94,1019.38,13.60,79.50,10.16,3.24,127.00,3.03
2019-12-15 20:47:45,3000,5000,10,1019.40,1020.94,1019.38,13.55,79.25,10.06,3.26,126.00,3.02
2019-12-15 20:48:00,3000,5000,10,1019.40,1020.94,1019.38,13.50,79.00,9.96,3.33,128.00,3.13
2019-12-15 20:48:15,3000,5000,10,1019.40,1020.94,1019.38,13.47,79.25,9.98,3.31,130.00,3.15
2019-12-15 20:48:30,3000,5000,10,1019.40,1020.94,1019.38,13.45,79.50,10.01,3.32,131.00,3.17
2019-12-15 20:48:45,3000,5000,10,1019.40,1020.94,1019.38,13.43,79.75,10.03,3.32,132.00,3.20
2019-12-15 20:49:00,3000,5000,10,1019.40,1020.94,1019.38,13.40,80.00,10.05,3.24,131.00,3.10
2019-12-15 20:49:15,3000,5000,10,1019.40,1020.94,1019.38,13.40,80.25,10.10,3.23,130.00,3.07
2019-12-15 20:49:30,3000,5000,10,1019.40,1020.94,1019.38,13.40,80.50,10.14,3.10,130.00,2.95
2019-12-15 20:49:45,3000,5000,10,1019.40,1020.94,1019.38,13.40,80.75,10.19,3.05,130.00,2.90
2019-12-15 20:50:00,3000,5000,10,1019.40,1020.94,1019.38,13.40,81.00,10.24,3.01,128.00,2.83
2019-12-15 20:50:15,3000,5000,10,1019.40,1020.94,1019.38,13.38,81.00,10.21,3.07,127.00,2.86
2019-12-15 20:50:30,3000,5000,10,1019.40,1020.94,1019.38,13.35,81.00,10.19,2.99,126.00,2.77
2019-12-15 20:50:45,3000,5000,10,1019.40,1020.94,1019.38,13.33,81.00,10.17,2.91,125.00,2.68
2019-12-15 20:51:00,3000,5000,10,1019.40,1020.94,1019.38,13.30,81.00,10.14,2.96,126.00,2.75
2019-12-15 20:51:15,3000,5000,10,1019.40,1020.94,1019.38,13.30,81.00,10.14,2.96,126.00,2.75
2019-12-15 20:51:30,3000,5000,10,1019.40,1020.94,1019.38,13.30,81.00,10.14,3.09,125.00,2.85
2019-12-15 20:51:45,3000,5000,10,1019.40,1020.94,1019.38,13.30,81.00,10.14,3.27,124.00,2.99
2019-12-15 20:52:00,3000,5000,10,1019.40,1020.94,1019.38,13.30,81.00,10.14,3.35,123.00,3.04
2019-12-15 20:52:15,3000,5000,10,1019.40,1020.94,1019.38,13.30,81.00,10.14,3.36,122.00,3.02
2019-12-15 20:52:30,3000,5000,10,1019.40,1020.94,1019.38,13.30,81.00,10.14,3.39,123.00,3.07
2019-12-15 20:52:45,3000,5000,10,1019.40,1020.94,1019.38,13.30,81.00,10.14,3.52,123.00,3.19
2019-12-15 20:53:00,3000,5000,10,1019.40,1020.94,1019.38,13.30,81.00,10.14,3.53,123.00,3.20
2019-12-15 20:53:15,3000,5000,10,1019.40,1020.94,1019.38,13.35,81.25,10.23,3.67,125.00,3.38
2019-12-15 20:53:30,3000,5000,10,1019.40,1020.94,1019.38,13.40,81.50,10.33,3.58,125.00,3.30
2019-12-15 20:53:45,3000,5000,10,1019.40,1020.94,1019.38,13.45,81.75,10.43,3.43,126.00,3.18
2019-12-15 20:54:00,3000,5000,10,1019.40,1020.94,1019.38,13.50,82.00,10.52,3.34,126.00,3.09
2019-12-15 20:54:15,3000,5000,10,1019.40,1020.94,1019.38,13.50,81.75,10.47,3.40,124.00,3.10
2019-12-15 20:54:30,3000,5000,10,1019.40,1020.94,1019.38,13.50,81.50,10.43,3.42,122.00,3.07
2019-12-15 20:54:45,3000,5000,10,1019.40,1020.94,1019.38,13.50,81.25,10.38,3.35,122.00,3.02
2019-12-15 20:55:00,3000,5000,10,1019.40,1020.94,1019.38,13.50,81.00,10.34,3.34,121.00,2.98
2019-12-15 20:55:15,3000,5000,10,1019.40,1020.94,1019.38,13.50,81.00,10.34,3.24,118.00,2.81
2019-12-15 20:55:30,3000,5000,10,1019.40,1020.94,1019.38,13.50,81.00,10.34,3.24,117.00,2.78
2019-12-15 20:55:45,3000,5000,10,1019.40,1020.94,1019.38,13.50,81.00,10.34,3.21,116.00,2.73
2019-12-15 20:56:00,3000,5000,10,1019.40,1020.94,1019.38,13.50,81.00,10.34,3.19,117.00,2.74
2019-12-15 20:56:15,3000,5000,10,1019.40,1020.94,1019.38,13.50,80.75,10.29,3.06,119.00,2.67
2019-12-15 20:56:30,3000,5000,10,1019.40,1020.94,1019.38,13.50,80.50,10.25,3.02,120.00,2.67
2019-12-15 20:56:45,3000,5000,10,1019.40,1020.94,1019.38,13.50,80.25,10.20,3.08,119.00,2.69
2019-12-15 20:57:00,3000,5000,10,1019.40,1020.94,1019.38,13.50,80.00,10.15,3.19,119.00,2.79
2019-12-15 20:57:15,3000,5000,10,1019.40,1020.94,1019.38,13.45,80.25,10.15,3.24,120.00,2.86
2019-12-15 20:57:30,3000,5000,10,1019.40,1020.94,1019.38,13.40,80.50,10.14,3.28,120.00,2.90
2019-12-15 20:57:45,3000,5000,10,1019.40,1020.94,1019.38,13.35,80.75,10.14,3.37,120.00,2.98
2019-12-15 20:58:00,3000,5000,10,1019.40,1020.94,1019.38,13.30,81.00,10.14,3.42,119.00,2.99
2019-12-15 20:58:15,3000,5000,10,1019.40,1020.94,1019.38,13.33,81.00,10.17,3.48,119.00,3.04
2019-12-15 20:58:30,3000,5000,10,1019.40,1020.94,1019.38,13.35,81.00,10.19,3.50,118.00,3.03
2019-12-15 20:58:45,3000,5000,10,1019.40,1020.94,1019.38,13.38,81.00,10.21,3.58,118.00,3.10
