LOCALDATE,RVR_1A,MOR_1A,LIGHTS,PAINS,QNH AERODROME,QFE R06,TEMP,RH,DEWPOINT,WS2A,WD2A,CW2A
2020/3/12 19:20,3000,3200,10,1014.8,1016.34,1014.78,13.8,86,11.52,1.11,172,1.01
2020/3/12 19:20,3000,3200,10,1014.8,1016.34,1014.78,13.8,86,11.52,1.11,171,1.02
2020/3/12 19:20,3000,3200,10,1014.8,1016.34,1014.78,13.8,86,11.52,1.12,175,1
2020/3/12 19:21,3000,3200,10,1014.8,1016.34,1014.78,13.8,86,11.52,1.15,177,1.01
2020/3/12 19:21,3000,3200,10,1014.82,1016.37,1014.8,13.8,86.25,11.56,1.19,179,1.02
2020/3/12 19:21,3000,3200,10,1014.85,1016.39,1014.83,13.8,86.5,11.61,1.23,177,1.08
2020/3/12 19:21,3000,3300,10,1014.88,1016.42,1014.86,13.8,86.75,11.65,1.23,178,1.06
2020/3/12 19:22,3000,3300,10,1014.9,1016.44,1014.88,13.8,87,11.7,1.18,180,1
2020/3/12 19:22,3000,3300,10,1014.9,1016.44,1014.88,13.78,86.75,11.63,1.12,181,0.94
2020/3/12 19:22,3000,3300,10,1014.9,1016.44,1014.88,13.75,86.5,11.56,1.09,184,0.88
2020/3/12 19:22,3000,3300,10,1014.9,1016.44,1014.88,13.72,86.25,11.49,1.07,186,0.85
2020/3/12 19:23,3000,3200,10,1014.9,1016.44,1014.88,13.7,86,11.42,1.05,188,0.8
2020/3/12 19:23,3000,3200,10,1014.92,1016.47,1014.9,13.7,86,11.42,1.03,188,0.79
2020/3/12 19:23,3000,3200,10,1014.95,1016.49,1014.93,13.7,86,11.42,0.96,192,0.69
2020/3/12 19:23,3000,3200,10,1014.98,1016.51,1014.96,13.7,86,11.42,0.95,194,0.66
2020/3/12 19:24,3000,3200,10,1015,1016.54,1014.98,13.7,86,11.42,0.97,193,0.69
2020/3/12 19:24,3000,3300,10,1015,1016.54,1014.98,13.7,86,11.42,0.97,194,0.67
2020/3/12 19:24,3000,3300,10,1015,1016.54,1014.98,13.7,86,11.42,0.99,192,0.71
2020/3/12 19:24,3000,3300,10,1015,1016.54,1014.98,13.7,86,11.42,0.95,193,0.67
2020/3/12 19:25,3000,3300,10,1015,1016.54,1014.98,13.7,86,11.42,0.91,194,0.63
2020/3/12 19:25,3000,3300,10,1015.02,1016.56,1015,13.7,86,11.42,0.87,195,0.59
2020/3/12 19:25,3000,3300,10,1015.05,1016.59,1015.03,13.7,86,11.42,0.93,193,0.66
2020/3/12 19:25,3000,3300,10,1015.08,1016.62,1015.06,13.7,86,11.42,1,191,0.74
2020/3/12 19:26,3000,3300,10,1015.1,1016.64,1015.08,13.7,86,11.42,1,193,0.71
2020/3/12 19:26,3000,3300,10,1015.1,1016.64,1015.08,13.7,86,11.42,1.03,194,0.71
2020/3/12 19:26,3000,3400,10,1015.1,1016.64,1015.08,13.7,86,11.42,1.06,197,0.7
2020/3/12 19:26,3000,3400,10,1015.1,1016.64,1015.08,13.7,86,11.42,1.12,196,0.75
2020/3/12 19:27,3000,3400,10,1015.1,1016.64,1015.08,13.7,86,11.42,1.17,196,0.78
2020/3/12 19:27,3000,3400,10,1015.1,1016.64,1015.08,13.7,86,11.42,1.2,195,0.82
2020/3/12 19:27,3000,3400,10,1015.1,1016.64,1015.08,13.7,86,11.42,1.22,196,0.82
2020/3/12 19:27,3000,3400,10,1015.1,1016.64,1015.08,13.7,86,11.42,1.2,194,0.83
2020/3/12 19:28,3000,3400,10,1015.1,1016.64,1015.08,13.7,86,11.42,1.23,193,0.87
2020/3/12 19:28,3000,3400,10,1015.12,1016.66,1015.11,13.7,85.75,11.38,1.28,194,0.89
2020/3/12 19:28,3000,3400,10,1015.15,1016.69,1015.13,13.7,85.5,11.34,1.26,192,0.9
2020/3/12 19:28,3000,3300,10,1015.18,1016.72,1015.15,13.7,85.25,11.29,1.27,192,0.91
2020/3/12 19:29,3000,3400,10,1015.2,1016.74,1015.18,13.7,85,11.25,1.27,192,0.91
2020/3/12 19:29,3000,3400,10,1015.2,1016.74,1015.18,13.72,85,11.28,1.24,191,0.91
2020/3/12 19:29,3000,3400,10,1015.2,1016.74,1015.18,13.75,85,11.3,1.21,191,0.88
2020/3/12 19:29,3000,3400,10,1015.2,1016.74,1015.18,13.78,85,11.32,1.16,193,0.82
2020/3/12 19:30,3000,3300,10,1015.2,1016.74,1015.18,13.8,85,11.35,1.11,196,0.74
2020/3/12 19:30,3000,3300,10,1015.23,1016.76,1015.2,13.8,85,11.35,1.06,197,0.69
2020/3/12 19:30,3000,3300,10,1015.25,1016.79,1015.23,13.8,85,11.35,1.06,200,0.65
2020/3/12 19:30,3000,3300,10,1015.27,1016.82,1015.25,13.8,85,11.35,1.02,200,0.63
2020/3/12 19:31,3000,3300,10,1015.3,1016.84,1015.28,13.8,85,11.35,1.03,201,0.62
2020/3/12 19:31,3000,3300,10,1015.3,1016.84,1015.28,13.83,85,11.38,1.05,202,0.62
2020/3/12 19:31,3000,3300,10,1015.3,1016.84,1015.28,13.85,85,11.4,1.05,202,0.62
2020/3/12 19:31,3000,3300,10,1015.3,1016.84,1015.28,13.88,85,11.42,1.1,203,0.63
2020/3/12 19:32,3000,3300,10,1015.3,1016.84,1015.28,13.9,85,11.45,1.14,203,0.65
2020/3/12 19:32,3000,3300,10,1015.32,1016.87,1015.3,13.9,85,11.45,1.16,203,0.67
2020/3/12 19:32,3000,3300,10,1015.35,1016.89,1015.33,13.9,85,11.45,1.15,203,0.66
2020/3/12 19:32,3000,3300,10,1015.38,1016.92,1015.36,13.9,85,11.45,1.19,204,0.67
2020/3/12 19:33,3000,3300,10,1015.4,1016.94,1015.38,13.9,85,11.45,1.19,204,0.67
2020/3/12 19:33,3000,3300,10,1015.4,1016.94,1015.38,13.9,85,11.45,1.17,204,0.65
2020/3/12 19:33,3000,3200,10,1015.4,1016.94,1015.38,13.9,85,11.45,1.17,205,0.64
2020/3/12 19:33,3000,3200,10,1015.4,1016.94,1015.38,13.9,85,11.45,1.19,203,0.68
2020/3/12 19:34,3000,3200,10,1015.4,1016.94,1015.38,13.9,85,11.45,1.18,203,0.68
2020/3/12 19:34,3000,3200,10,1015.42,1016.97,1015.4,13.9,85.25,11.49,1.21,203,0.69
2020/3/12 19:34,3000,3200,10,1015.45,1016.99,1015.43,13.9,85.5,11.54,1.24,202,0.73
2020/3/12 19:34,3000,3200,10,1015.48,1017.01,1015.46,13.9,85.75,11.58,1.26,200,0.77
2020/3/12 19:35,3000,3300,10,1015.5,1017.04,1015.48,13.9,86,11.62,1.28,198,0.82
2020/3/12 19:35,3000,3200,10,1015.5,1017.04,1015.48,13.9,86,11.62,1.33,197,0.87
2020/3/12 19:35,3000,3200,10,1015.5,1017.04,1015.48,13.9,86,11.62,1.32,195,0.9
2020/3/12 19:35,3000,3200,10,1015.5,1017.04,1015.48,13.9,86,11.62,1.3,196,0.87
2020/3/12 19:36,3000,3200,10,1015.5,1017.04,1015.48,13.9,86,11.62,1.3,195,0.88
2020/3/12 19:36,3000,3200,10,1015.5,1017.04,1015.48,13.9,85.75,11.58,1.28,191,0.94
2020/3/12 19:36,3000,3200,10,1015.5,1017.04,1015.48,13.9,85.5,11.54,1.26,189,0.95
2020/3/12 19:36,3000,3300,10,1015.5,1017.04,1015.48,13.9,85.25,11.49,1.22,189,0.92
2020/3/12 19:37,3000,3300,10,1015.5,1017.04,1015.48,13.9,85,11.45,1.15,188,0.88
2020/3/12 19:37,3000,3300,10,1015.52,1017.06,1015.5,13.9,84.75,11.4,1.1,189,0.83
2020/3/12 19:37,3000,3200,10,1015.55,1017.09,1015.53,13.9,84.5,11.36,1.06,190,0.79
2020/3/12 19:37,3000,3200,10,1015.58,1017.12,1015.56,13.9,84.25,11.31,1,191,0.73
2020/3/12 19:38,3000,3200,10,1015.6,1017.14,1015.58,13.9,84,11.27,0.93,192,0.67
2020/3/12 19:38,3000,3200,10,1015.6,1017.14,1015.58,13.93,83.75,11.25,0.86,194,0.59
2020/3/12 19:38,3000,3200,10,1015.6,1017.14,1015.58,13.95,83.5,11.23,0.75,199,0.47
2020/3/12 19:38,3000,3200,10,1015.6,1017.14,1015.58,13.97,83.25,11.21,0.67,204,0.37
2020/3/12 19:39,3000,3200,10,1015.6,1017.14,1015.58,14,83,11.19,0.61,213,0.26
2020/3/12 19:39,3000,3200,10,1015.6,1017.14,1015.58,14,83.25,11.23,0.57,224,0.14
2020/3/12 19:39,3000,3200,10,1015.6,1017.14,1015.58,14,83.5,11.28,0.55,233,0.05
2020/3/12 19:39,3000,3200,10,1015.6,1017.14,1015.58,14,83.75,11.32,0.52,238,0
2020/3/12 19:40,3000,3200,10,1015.6,1017.14,1015.58,14,84,11.37,0.5,242,-0.03
2020/3/12 19:40,3000,3200,10,1015.6,1017.14,1015.58,14,84,11.37,0.47,246,-0.07
2020/3/12 19:40,3000,3200,10,1015.6,1017.14,1015.58,14,84,11.37,0.44,250,-0.09
2020/3/12 19:40,3000,3300,10,1015.6,1017.14,1015.58,14,84,11.37,0.44,254,-0.12
2020/3/12 19:41,3000,3300,10,1015.6,1017.14,1015.58,14,84,11.37,0.44,251,-0.1
2020/3/12 19:41,3000,3300,10,1015.62,1017.16,1015.61,13.97,84,11.34,0.39,246,-0.05
2020/3/12 19:41,3000,3400,10,1015.65,1017.19,1015.63,13.95,84,11.32,0.35,242,-0.02
2020/3/12 19:41,3000,3400,10,1015.68,1017.22,1015.65,13.93,84,11.29,0.33,243,-0.03
2020/3/12 19:42,3000,3400,10,1015.7,1017.24,1015.68,13.9,84,11.27,0.31,243,-0.03
2020/3/12 19:42,3000,3400,10,1015.7,1017.24,1015.68,13.9,83.75,11.22,0.29,239,-0.01
2020/3/12 19:42,3000,3400,10,1015.7,1017.24,1015.68,13.9,83.5,11.18,0.31,233,0.03
2020/3/12 19:42,3000,3400,10,1015.7,1017.24,1015.68,13.9,83.25,11.13,0.29,225,0.06
2020/3/12 19:43,3000,3400,10,1015.7,1017.24,1015.68,13.9,83,11.09,0.28,220,0.09
2020/3/12 19:43,3000,3400,10,1015.7,1017.24,1015.68,13.9,83,11.09,0.29,213,0.12
2020/3/12 19:43,3000,3300,10,1015.7,1017.24,1015.68,13.9,83,11.09,0.3,204,0.17
2020/3/12 19:43,3000,3300,10,1015.7,1017.24,1015.68,13.9,83,11.09,0.31,192,0.22
2020/3/12 19:44,3000,3200,10,1015.7,1017.24,1015.68,13.9,83,11.09,0.3,179,0.25
2020/3/12 19:44,3000,3200,10,1015.73,1017.26,1015.7,13.9,83.5,11.18,0.28,165,0.26
2020/3/12 19:44,3000,3100,10,1015.75,1017.29,1015.73,13.9,84,11.27,0.27,151,0.27
2020/3/12 19:44,3000,3000,10,1015.77,1017.32,1015.75,13.9,84.5,11.36,0.28,136,0.27
2020/3/12 19:45,3000,3000,10,1015.8,1017.34,1015.78,13.9,85,11.45,0.28,123,0.25
2020/3/12 19:45,3000,3000,10,1015.8,1017.34,1015.78,13.88,85.5,11.51,0.27,112,0.22
2020/3/12 19:45,3000,3000,10,1015.8,1017.34,1015.78,13.85,86,11.57,0.26,104,0.19
2020/3/12 19:45,3000,3100,10,1015.8,1017.34,1015.78,13.83,86.5,11.64,0.25,100,0.17
2020/3/12 19:46,3000,3100,10,1015.8,1017.34,1015.78,13.8,87,11.7,0.23,102,0.16
2020/3/12 19:46,3000,3200,10,1015.8,1017.34,1015.78,13.78,87.25,11.72,0.23,105,0.17
2020/3/12 19:46,3000,3200,10,1015.8,1017.34,1015.78,13.75,87.5,11.73,0.21,111,0.17
2020/3/12 19:46,3000,3200,10,1015.8,1017.34,1015.78,13.72,87.75,11.75,0.2,118,0.17
2020/3/12 19:47,3000,3200,10,1015.8,1017.34,1015.78,13.7,88,11.77,0.2,130,0.19
2020/3/12 19:47,3000,3200,10,1015.82,1017.37,1015.8,13.7,88.25,11.81,0.2,144,0.2
2020/3/12 19:47,3000,3200,10,1015.85,1017.39,1015.83,13.7,88.5,11.86,0.21,159,0.21
2020/3/12 19:47,3000,3100,10,1015.88,1017.42,1015.86,13.7,88.75,11.9,0.22,173,0.2
2020/3/12 19:48,3000,3100,10,1015.9,1017.44,1015.88,13.7,89,11.94,0.23,188,0.18
2020/3/12 19:48,3000,3100,10,1015.9,1017.44,1015.88,13.67,89.25,11.96,0.26,203,0.15
2020/3/12 19:48,3000,3100,10,1015.9,1017.44,1015.88,13.65,89.5,11.97,0.3,218,0.1
2020/3/12 19:48,3000,3100,10,1015.9,1017.44,1015.88,13.62,89.75,11.99,0.34,230,0.05
2020/3/12 19:49,3000,3100,10,1015.9,1017.44,1015.88,13.6,90,12.01,0.35,241,-0.02
2020/3/12 19:49,3000,3100,10,1015.9,1017.44,1015.88,13.6,90.25,12.05,0.33,243,-0.03
2020/3/12 19:49,3000,3100,10,1015.9,1017.44,1015.88,13.6,90.5,12.09,0.32,243,-0.03
2020/3/12 19:49,3000,3100,10,1015.9,1017.44,1015.88,13.6,90.75,12.13,0.3,248,-0.05
2020/3/12 19:50,3000,3100,10,1015.9,1017.44,1015.88,13.6,91,12.17,0.31,254,-0.09
2020/3/12 19:50,3000,3100,10,1015.9,1017.44,1015.88,13.6,91,12.17,0.34,250,-0.07
2020/3/12 19:50,3000,3100,10,1015.9,1017.44,1015.88,13.6,91,12.17,0.33,241,-0.02
2020/3/12 19:50,3000,3100,10,1015.9,1017.44,1015.88,13.6,91,12.17,0.31,227,0.06
2020/3/12 19:51,3000,3100,10,1015.9,1017.44,1015.88,13.6,91,12.17,0.3,218,0.1
2020/3/12 19:51,3000,3000,10,1015.92,1017.47,1015.9,13.6,91,12.17,0.37,220,0.11
2020/3/12 19:51,3000,3000,10,1015.95,1017.49,1015.93,13.6,91,12.17,0.4,221,0.12
2020/3/12 19:51,3000,3000,10,1015.98,1017.51,1015.96,13.6,91,12.17,0.4,221,0.12
2020/3/12 19:52,3000,2900,10,1016,1017.54,1015.98,13.6,91,12.17,0.38,214,0.16
2020/3/12 19:52,3000,2900,10,1016,1017.54,1015.98,13.57,91.25,12.19,0.34,207,0.18
2020/3/12 19:52,3000,2900,10,1016,1017.54,1015.98,13.55,91.5,12.21,0.3,214,0.12
2020/3/12 19:52,3000,2900,10,1016,1017.54,1015.98,13.53,91.75,12.22,0.29,228,0.05
2020/3/12 19:53,3000,2900,10,1016,1017.54,1015.98,13.5,92,12.24,0.29,236,0.01
2020/3/12 19:53,3000,2900,10,1016,1017.54,1015.98,13.47,92,12.21,0.23,239,0
2020/3/12 19:53,3000,2900,10,1016,1017.54,1015.98,13.45,92,12.19,0.21,245,-0.03
2020/3/12 19:53,3000,2900,10,1016,1017.54,1015.98,13.43,92,12.17,0.26,244,-0.03
2020/3/12 19:54,3000,3000,10,1016,1017.54,1015.98,13.4,92,12.14,0.32,248,-0.06
2020/3/12 19:54,3000,3000,10,1016.02,1017.56,1016,13.4,92,12.14,0.39,258,-0.13
2020/3/12 19:54,3000,3000,10,1016.05,1017.59,1016.03,13.4,92,12.14,0.46,265,-0.21
2020/3/12 19:54,3000,3000,10,1016.08,1017.62,1016.06,13.4,92,12.14,0.54,268,-0.27
2020/3/12 19:55,3000,2900,10,1016.1,1017.64,1016.08,13.4,92,12.14,0.63,268,-0.32
2020/3/12 19:55,3000,2800,10,1016.1,1017.64,1016.08,13.4,92,12.14,0.75,272,-0.42
2020/3/12 19:55,3000,2700,10,1016.1,1017.64,1016.08,13.4,92,12.14,0.85,275,-0.51
2020/3/12 19:55,3000,2600,10,1016.1,1017.64,1016.08,13.4,92,12.14,0.94,277,-0.59
2020/3/12 19:56,3000,2500,10,1016.1,1017.64,1016.08,13.4,92,12.14,1.04,279,-0.68
2020/3/12 19:56,3000,2500,10,1016.1,1017.64,1016.08,13.4,92.25,12.18,1.14,280,-0.76
2020/3/12 19:56,3000,2500,10,1016.1,1017.64,1016.08,13.4,92.5,12.22,1.23,280,-0.82
2020/3/12 19:56,3000,2500,10,1016.1,1017.64,1016.08,13.4,92.75,12.26,1.29,279,-0.84
2020/3/12 19:57,3000,2500,10,1016.1,1017.64,1016.08,13.4,93,12.3,1.33,279,-0.87
2020/3/12 19:57,3000,2500,10,1016.12,1017.66,1016.11,13.4,93,12.3,1.36,279,-0.89
2020/3/12 19:57,3000,2500,10,1016.15,1017.69,1016.13,13.4,93,12.3,1.37,277,-0.86
2020/3/12 19:57,3000,2500,10,1016.18,1017.72,1016.15,13.4,93,12.3,1.36,275,-0.82
2020/3/12 19:58,3000,2500,10,1016.2,1017.74,1016.18,13.4,93,12.3,1.34,273,-0.77
2020/3/12 19:58,3000,2500,10,1016.2,1017.74,1016.18,13.38,93.25,12.32,1.31,272,-0.74
2020/3/12 19:58,3000,2600,10,1016.2,1017.74,1016.18,13.35,93.5,12.33,1.27,269,-0.66
2020/3/12 19:58,3000,2600,10,1016.2,1017.74,1016.18,13.33,93.75,12.34,1.25,268,-0.63
2020/3/12 19:59,3000,2700,10,1016.2,1017.74,1016.18,13.3,94,12.36,1.26,267,-0.61
2020/3/12 19:59,3000,2700,10,1016.2,1017.74,1016.18,13.28,94,12.34,1.24,266,-0.58
2020/3/12 19:59,3000,2700,10,1016.2,1017.74,1016.18,13.25,94,12.31,1.23,266,-0.58
2020/3/12 19:59,3000,2800,10,1016.2,1017.74,1016.18,13.22,94,12.29,1.21,267,-0.58
2020/3/12 20:00,3000,2800,10,1016.2,1017.74,1016.18,13.2,94,12.27,1.17,267,-0.57
2020/3/12 20:00,3000,2800,10,1016.2,1017.74,1016.18,13.17,94,12.24,1.13,267,-0.55
2020/3/12 20:00,3000,2900,10,1016.2,1017.74,1016.18,13.15,94,12.22,1.11,267,-0.54
2020/3/12 20:00,3000,2900,10,1016.2,1017.74,1016.18,13.12,94,12.2,1.08,265,-0.49
2020/3/12 20:01,3000,3000,10,1016.2,1017.74,1016.18,13.1,94,12.17,1.01,263,-0.43
2020/3/12 20:01,3000,3000,10,1016.23,1017.76,1016.2,13.1,94,12.17,0.95,261,-0.37
2020/3/12 20:01,3000,3100,10,1016.25,1017.79,1016.23,13.1,94,12.17,0.89,258,-0.31
2020/3/12 20:01,3000,3100,10,1016.27,1017.82,1016.25,13.1,94,12.17,0.84,256,-0.26
2020/3/12 20:02,3000,3100,10,1016.3,1017.84,1016.28,13.1,94,12.17,0.8,254,-0.22
2020/3/12 20:02,3000,3100,10,1016.3,1017.84,1016.28,13.07,94,12.14,0.76,250,-0.16
2020/3/12 20:02,3000,3100,10,1016.3,1017.84,1016.28,13.05,94,12.12,0.71,246,-0.1
2020/3/12 20:02,3000,3100,10,1016.3,1017.84,1016.28,13.03,94,12.1,0.67,241,-0.04
2020/3/12 20:03,3000,3100,10,1016.3,1017.84,1016.28,13,94,12.07,0.66,235,0.03
2020/3/12 20:03,3000,3100,10,1016.3,1017.84,1016.28,13,94,12.07,0.65,228,0.11
2020/3/12 20:03,3000,3100,10,1016.3,1017.84,1016.28,13,94,12.07,0.65,221,0.19
2020/3/12 20:03,3000,3100,10,1016.3,1017.84,1016.28,13,94,12.07,0.67,213,0.28
2020/3/12 20:04,3000,3100,10,1016.3,1017.84,1016.28,13,94,12.07,0.69,205,0.37
2020/3/12 20:04,3000,3200,10,1016.3,1017.84,1016.28,13,94,12.07,0.72,199,0.45
2020/3/12 20:04,3000,3200,10,1016.3,1017.84,1016.28,13,94,12.07,0.74,193,0.53
2020/3/12 20:04,3000,3200,10,1016.3,1017.84,1016.28,13,94,12.07,0.76,189,0.57
2020/3/12 20:05,3000,3200,10,1016.3,1017.84,1016.28,13,94,12.07,0.76,184,0.61
2020/3/12 20:05,3000,3200,10,1016.3,1017.84,1016.28,13.03,94,12.1,0.74,182,0.61
2020/3/12 20:05,3000,3200,10,1016.3,1017.84,1016.28,13.05,94,12.12,0.73,180,0.62
2020/3/12 20:05,3000,3200,10,1016.3,1017.84,1016.28,13.07,94,12.14,0.7,178,0.6
2020/3/12 20:06,3000,3200,10,1016.3,1017.84,1016.28,13.1,94,12.17,0.68,177,0.6
2020/3/12 20:06,3000,3200,10,1016.3,1017.84,1016.28,13.1,94,12.17,0.68,176,0.6
2020/3/12 20:06,3000,3200,10,1016.3,1017.84,1016.28,13.1,94,12.17,0.67,173,0.61
2020/3/12 20:06,3000,3200,10,1016.3,1017.84,1016.28,13.1,94,12.17,0.68,170,0.63
2020/3/12 20:07,3000,3200,10,1016.3,1017.84,1016.28,13.1,94,12.17,0.68,170,0.63
2020/3/12 20:07,3000,3100,10,1016.3,1017.84,1016.28,13.12,94,12.2,0.68,170,0.63
2020/3/12 20:07,3000,3100,10,1016.3,1017.84,1016.28,13.15,94,12.22,0.68,169,0.63
2020/3/12 20:07,3000,3000,10,1016.3,1017.84,1016.28,13.17,94,12.24,0.7,169,0.66
2020/3/12 20:08,3000,2900,10,1016.3,1017.84,1016.28,13.2,94,12.27,0.69,167,0.65
2020/3/12 20:08,3000,2900,10,1016.3,1017.84,1016.28,13.25,94,12.32,0.68,167,0.64
2020/3/12 20:08,3000,2900,10,1016.3,1017.84,1016.28,13.3,94,12.37,0.68,168,0.64
2020/3/12 20:08,3000,2900,10,1016.3,1017.84,1016.28,13.35,94,12.41,0.67,170,0.62
2020/3/12 20:09,3000,2900,10,1016.3,1017.84,1016.28,13.4,94,12.46,0.69,170,0.64
2020/3/12 20:09,3000,2900,10,1016.3,1017.84,1016.28,13.43,94,12.49,0.7,169,0.65
2020/3/12 20:09,3000,2900,10,1016.3,1017.84,1016.28,13.45,94,12.51,0.71,168,0.67
2020/3/12 20:09,3000,2800,10,1016.3,1017.84,1016.28,13.47,94,12.54,0.73,168,0.68
2020/3/12 20:10,3000,2800,10,1016.3,1017.84,1016.28,13.5,94,12.56,0.74,168,0.7
2020/3/12 20:10,3000,2700,10,1016.3,1017.84,1016.28,13.5,94,12.56,0.77,164,0.74
2020/3/12 20:10,3000,2600,10,1016.3,1017.84,1016.28,13.5,94,12.56,0.78,162,0.76
2020/3/12 20:10,3000,2400,10,1016.3,1017.84,1016.28,13.5,94,12.56,0.79,161,0.77
2020/3/12 20:11,3000,2400,10,1016.3,1017.84,1016.28,13.5,94,12.56,0.81,161,0.79
2020/3/12 20:11,3000,2400,10,1016.3,1017.84,1016.28,13.5,94.25,12.6,0.83,161,0.81
2020/3/12 20:11,3000,2500,10,1016.3,1017.84,1016.28,13.5,94.5,12.64,0.85,161,0.83
2020/3/12 20:11,3000,2600,10,1016.3,1017.84,1016.28,13.5,94.75,12.68,0.88,161,0.85
2020/3/12 20:12,3000,2600,10,1016.3,1017.84,1016.28,13.5,95,12.72,0.92,162,0.89
2020/3/12 20:12,3000,2500,10,1016.3,1017.84,1016.28,13.47,95,12.7,0.95,164,0.91
2020/3/12 20:12,3000,2400,10,1016.3,1017.84,1016.28,13.45,95,12.67,0.98,164,0.94
2020/3/12 20:12,3000,2300,10,1016.3,1017.84,1016.28,13.43,95,12.64,1.01,165,0.96
2020/3/12 20:13,3000,2200,10,1016.3,1017.84,1016.28,13.4,95,12.62,1.02,164,0.98
2020/3/12 20:13,3000,2200,10,1016.3,1017.84,1016.28,13.43,95.25,12.68,1.03,164,0.99
2020/3/12 20:13,3000,2200,10,1016.3,1017.84,1016.28,13.45,95.5,12.75,1.05,164,1.01
2020/3/12 20:13,3000,2200,10,1016.3,1017.84,1016.28,13.47,95.75,12.82,1.08,166,1.02
2020/3/12 20:14,3000,2200,10,1016.3,1017.84,1016.28,13.5,96,12.88,1.09,168,1.02
2020/3/12 20:14,3000,2300,10,1016.3,1017.84,1016.28,13.47,96,12.86,1.09,171,1
2020/3/12 20:14,3000,2300,10,1016.3,1017.84,1016.28,13.45,96,12.83,1.12,174,1
2020/3/12 20:14,3000,2400,10,1016.3,1017.84,1016.28,13.43,96,12.8,1.17,178,1.01
2020/3/12 20:15,3000,2500,10,1016.3,1017.84,1016.28,13.4,96,12.78,1.21,180,1.03
2020/3/12 20:15,3000,2600,10,1016.3,1017.84,1016.28,13.38,96,12.75,1.25,182,1.03
2020/3/12 20:15,3000,2800,10,1016.3,1017.84,1016.28,13.35,96,12.73,1.3,185,1.04
2020/3/12 20:15,3000,2800,10,1016.3,1017.84,1016.28,13.33,96,12.71,1.35,187,1.05
2020/3/12 20:16,3000,2900,10,1016.3,1017.84,1016.28,13.3,96,12.68,1.37,188,1.05
2020/3/12 20:16,3000,2900,10,1016.3,1017.84,1016.28,13.3,96,12.68,1.42,190,1.06
2020/3/12 20:16,3000,2900,10,1016.3,1017.84,1016.28,13.3,96,12.68,1.47,190,1.09
2020/3/12 20:16,3000,2900,10,1016.3,1017.84,1016.28,13.3,96,12.68,1.51,190,1.12
2020/3/12 20:17,3000,2800,10,1016.3,1017.84,1016.28,13.3,96,12.68,1.57,190,1.17
2020/3/12 20:17,3000,2700,10,1016.3,1017.84,1016.28,13.3,96,12.68,1.62,190,1.2
2020/3/12 20:17,3000,2600,10,1016.3,1017.84,1016.28,13.3,96,12.68,1.68,189,1.27
2020/3/12 20:17,3000,2500,10,1016.3,1017.84,1016.28,13.3,96,12.68,1.74,189,1.31
2020/3/12 20:18,3000,2500,10,1016.3,1017.84,1016.28,13.3,96,12.68,1.81,188,1.39
2020/3/12 20:18,3000,2400,10,1016.3,1017.84,1016.28,13.33,96.25,12.74,1.88,188,1.44
2020/3/12 20:18,3000,2400,10,1016.3,1017.84,1016.28,13.35,96.5,12.81,1.97,187,1.53
2020/3/12 20:18,3000,2500,10,1016.3,1017.84,1016.28,13.38,96.75,12.88,2.03,187,1.58
2020/3/12 20:19,3000,2500,10,1016.3,1017.84,1016.28,13.4,97,12.94,2.13,187,1.65
2020/3/12 20:19,3000,2600,10,1016.3,1017.84,1016.28,13.4,97,12.94,2.24,186,1.77
2020/3/12 20:19,3000,2700,10,1016.3,1017.84,1016.28,13.4,97,12.94,2.37,186,1.87
2020/3/12 20:19,3000,2700,10,1016.3,1017.84,1016.28,13.4,97,12.94,2.51,186,1.98
2020/3/12 20:20,3000,2800,10,1016.3,1017.84,1016.28,13.4,97,12.94,2.65,185,2.12
2020/3/12 20:20,3000,2800,10,1016.3,1017.84,1016.28,13.38,97,12.91,2.8,185,2.23
2020/3/12 20:20,3000,2800,10,1016.3,1017.84,1016.28,13.35,97,12.89,2.93,184,2.37
2020/3/12 20:20,3000,2800,10,1016.3,1017.84,1016.28,13.33,97,12.87,3.07,184,2.48
2020/3/12 20:21,3000,2800,10,1016.3,1017.84,1016.28,13.3,97,12.84,3.2,184,2.59
2020/3/12 20:21,3000,2800,10,1016.27,1017.82,1016.25,13.3,96.75,12.8,3.31,183,2.71
2020/3/12 20:21,3000,2900,10,1016.25,1017.79,1016.23,13.3,96.5,12.76,3.39,183,2.78
2020/3/12 20:21,3000,2900,10,1016.23,1017.76,1016.2,13.3,96.25,12.72,3.46,183,2.83
2020/3/12 20:22,3000,2900,10,1016.2,1017.74,1016.18,13.3,96,12.68,3.54,183,2.9
2020/3/12 20:22,3000,2900,10,1016.18,1017.72,1016.15,13.3,96,12.68,3.64,182,3.02
2020/3/12 20:22,3000,2900,10,1016.15,1017.69,1016.13,13.3,96,12.68,3.72,182,3.08
2020/3/12 20:22,3000,2900,10,1016.12,1017.66,1016.11,13.3,96,12.68,3.78,182,3.14
2020/3/12 20:23,3000,2900,10,1016.1,1017.64,1016.08,13.3,96,12.68,3.81,182,3.16
2020/3/12 20:23,3000,2900,10,1016.1,1017.64,1016.08,13.33,95.75,12.66,3.82,181,3.21
2020/3/12 20:23,3000,3000,10,1016.1,1017.64,1016.08,13.35,95.5,12.65,3.83,181,3.21
2020/3/12 20:23,3000,3000,10,1016.1,1017.64,1016.08,13.38,95.25,12.63,3.8,180,3.22
